MOF,Predicted Value,Model,Features
hypotheticalMOF_3001275_i_2_j_24_k_23_m_6_cat_1,38.10947659805063,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_3000141_i_1_j_23_k_23_m_13_cat_1,38.05085084229725,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5050801_i_1_j_26_k_25_m_9,38.030964832409026,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5067991_i_2_j_23_k_5_m_14,38.16275281919549,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5041133_i_1_j_21_k_21_m_12,38.27555434012263,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_3001436_i_2_j_24_k_24_m_12_cat_1,38.25962604864085,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_3000264_i_1_j_24_k_23_m_13_cat_1,38.23337581361683,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_28738_i_2_j_5_k_5_m_5,38.024372580566784,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5048160_i_1_j_25_k_20_m_6,38.23846868015259,SGDRegressor,"GSA,PV,PLD"
mof_4797,38.22649265071526,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5073112_i_2_j_25_k_20_m_11,38.16730689829117,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5047125_i_1_j_25_k_10_m_0,38.030699227385966,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5044017_i_1_j_23_k_20_m_4,38.11923656914847,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5072337_i_2_j_25_k_12_m_10,38.28891127303807,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5048035_i_1_j_25_k_19_m_11,38.0364061832533,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5067953_i_2_j_23_k_5_m_7,38.134873949570924,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5046281_i_1_j_25_k_1_m_4,38.089913766434634,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_3001271_i_2_j_24_k_23_m_6_cat_1,38.100788890729234,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5072361_i_2_j_25_k_12_m_14,38.26581436395736,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5050837_i_1_j_26_k_25_m_14,38.254440151571266,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_24589_i_1_j_15_k_5_m_6,38.15558420159657,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5050836_i_1_j_26_k_25_m_14,38.02663196410145,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_18258_i_1_j_5_k_5_m_12,38.03845314769187,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5048775_i_1_j_25_k_25_m_11,38.15995691451099,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_3001220_i_2_j_23_k_23_m_13_cat_1,38.031342103342126,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5073609_i_2_j_25_k_25_m_11,38.02428848698327,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5053519_i_1_j_27_k_25_m_5,38.18820759870667,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5048757_i_1_j_25_k_25_m_10,38.0477140306982,SGDRegressor,"GSA,PV,PLD"
hypotheticalMOF_5073229_i_2_j_25_k_21_m_5,38.25531651059587,SGDRegressor,"GSA,PV,PLD"
str_m2_o19_o27_f0_nbo.sym.73.out,38.04129863740195,SGDRegressor,"GSA,LCD,PLD"
str_m1_o20_o27_f0_pcu.sym.45.out,38.12519505134077,SGDRegressor,"GSA,LCD,PLD"
str_m1_o20_o28_f0_pcu.sym.79.out,38.042963804079896,SGDRegressor,"GSA,LCD,PLD"
str_m2_o8_o29_f0_pcu.sym.23.out,38.09033859681546,SGDRegressor,"GSA,LCD,PLD"
str_m3_o23_o24_f0_nbo.sym.214.out,38.0440859402065,SGDRegressor,"GSA,LCD,PLD"
str_m3_o3_o7_f0_pcu.sym.57.out,38.02741871574656,SGDRegressor,"GSA,LCD,PLD"
str_m1_o8_o26_f0_pcu.sym.232.out,38.11717686224449,SGDRegressor,"GSA,LCD,PLD"
str_m2_o6_o11_f0_nbo.sym.16.out,38.13303596668667,SGDRegressor,"GSA,LCD,PLD"
str_m1_o26_o26_f0_pcu.sym.229.out,38.03155835504211,SGDRegressor,"GSA,LCD,PLD"
str_m2_o3_o26_f0_pcu.sym.66.out,38.068290496779554,SGDRegressor,"GSA,LCD,PLD"
str_m2_o7_o9_f0_nbo.sym.3.out,38.02634511095506,SGDRegressor,"GSA,LCD,PLD"
str_m2_o3_o14_f0_nbo.sym.83.out,38.00025882957274,SGDRegressor,"GSA,LCD,PLD"
str_m2_o17_o27_f0_nbo.sym.89.out,38.15025704988129,SGDRegressor,"GSA,LCD,PLD"
str_m2_o11_o20_f0_nbo.sym.66.out,38.062934798534805,RandomForest,"VSA,VF,PV"
str_m2_o11_o23_f0_nbo.sym.184.out,38.04472638750139,RandomForest,"VSA,VF,PV"
str_m3_o20_o26_f0_pcu.sym.41.out,38.06599999999999,RandomForest,"VSA,PV,LCD"
str_m3_o20_o26_f0_pcu.sym.62.out,38.12800000000002,RandomForest,"VSA,PV,LCD"
str_m1_o20_o24_f0_pcu.sym.135.out,38.171878814697266,XGBoost,"VSA,LCD,PLD"
str_m3_o6_o7_f0_pcu.sym.168.out,38.2984619140625,XGBoost,"VSA,LCD,PLD"
str_m1_o20_o24_f0_pcu.sym.28.out,38.171878814697266,XGBoost,"VSA,LCD,PLD"
str_m3_o6_o7_f0_pcu.sym.85.out,38.23594665527344,XGBoost,"VSA,LCD,PLD"
str_m2_o25_o27_f0_pcu.sym.25.out,38.3304328918457,XGBoost,"VSA,LCD,PLD"
str_m1_o23_o24_f0_pcu.sym.31.out,38.350589752197266,XGBoost,"VSA,LCD,PLD"
str_m2_o25_o27_f0_pcu.sym.140.out,38.09872817993164,XGBoost,"VSA,LCD,PLD"
str_m3_o6_o27_f0_pcu.sym.88.out,38.532325744628906,XGBoost,"VSA,LCD,PLD"
mof_4653,38.759490966796875,XGBoost,"VSA,LCD,PLD"
str_m2_o6_o6_f0_pcu.sym.49.out,38.96103286743164,XGBoost,"VSA,LCD,PLD"
mof_4654,38.759490966796875,XGBoost,"VSA,LCD,PLD"
str_m3_o23_o27_f0_pcu.sym.129.out,38.01215744018555,XGBoost,"VSA,LCD,PLD"
str_m3_o23_o27_f0_pcu.sym.51.out,38.04412841796875,XGBoost,"VSA,LCD,PLD"
str_m1_o6_o24_f0_pcu.sym.110.out,38.5890007019043,XGBoost,"VSA,LCD,PLD"
str_m2_o23_o27_f0_pcu.sym.240.out,38.01570510864258,XGBoost,"VSA,LCD,PLD"
str_m1_o23_o24_f0_pcu.sym.80.out,39.01115036010742,XGBoost,"VSA,LCD,PLD"
str_m1_o23_o24_f0_pcu.sym.280.out,38.939453125,XGBoost,"VSA,LCD,PLD"
str_m1_o6_o9_f0_pcu.sym.13.out,38.21678924560547,XGBoost,"VSA,LCD,PLD"
str_m1_o6_o9_f0_pcu.sym.61.out,38.79022979736328,XGBoost,"VSA,LCD,PLD"
str_m1_o8_o12_f0_pcu.sym.180.out,38.219573974609375,XGBoost,"VSA,LCD,PLD"
str_m1_o6_o15_f0_pcu.sym.74.out,38.09782409667969,XGBoost,"VSA,LCD,PLD"
str_m2_o14_o19_f0_nbo.sym.138.out,38.4952392578125,XGBoost,"VSA,LCD,PLD"
str_m1_o3_o24_f0_pcu.sym.100.out,38.25764846801758,XGBoost,"VSA,LCD,PLD"
str_m2_o25_o27_f0_pcu.sym.18.out,38.964210510253906,XGBoost,"VSA,LCD,PLD"
str_m1_o6_o14_f0_pcu.sym.241.out,38.57468032836914,XGBoost,"VSA,LCD,PLD"
str_m2_o14_o20_f0_nbo.sym.193.out,38.27494430541992,XGBoost,"VSA,LCD,PLD"
str_m1_o9_o23_f0_pcu.sym.22.out,39.03445053100586,XGBoost,"VSA,LCD,PLD"
str_m1_o9_o23_f0_pcu.sym.173.out,38.68130874633789,XGBoost,"VSA,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.165.out,38.502410888671875,XGBoost,"VSA,LCD,PLD"
str_m1_o6_o15_f0_pcu.sym.46.out,38.53165054321289,XGBoost,"VSA,LCD,PLD"
str_m1_o8_o10_f0_pcu.sym.161.out,38.166141510009766,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o11_f0_pcu.sym.59.out,38.492862701416016,XGBoost,"VSA,LCD,PLD"
str_m1_o9_o23_f0_pcu.sym.183.out,38.953739166259766,XGBoost,"VSA,LCD,PLD"
str_m1_o3_o24_f0_pcu.sym.75.out,38.75019454956055,XGBoost,"VSA,LCD,PLD"
str_m1_o3_o24_f0_pcu.sym.4.out,39.449798583984375,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o5_f0_pcu.sym.95.out,39.3065071105957,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o5_f0_pcu.sym.57.out,38.12247848510742,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o11_f0_pcu.sym.165.out,38.02708053588867,XGBoost,"VSA,LCD,PLD"
str_m2_o8_o8_f0_pcu.sym.79.out,39.841102600097656,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o5_f0_pcu.sym.28.out,39.04487991333008,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o11_f0_pcu.sym.232.out,38.33677673339844,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o19_f0_pcu.sym.60.out,38.16360092163086,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o10_f0_pcu.sym.164.out,38.09645462036133,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o5_f0_pcu.sym.219.out,39.150760650634766,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o5_f0_pcu.sym.220.out,38.62314224243164,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o10_f0_pcu.sym.18.out,38.44655227661133,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o11_f0_pcu.sym.228.out,38.155677795410156,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o10_f0_pcu.sym.206.out,39.0040168762207,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o10_f0_pcu.sym.205.out,38.020591735839844,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o5_f0_pcu.sym.207.out,38.917415618896484,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o19_f0_pcu.sym.201.out,38.24720001220703,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o5_f0_pcu.sym.4.out,38.356231689453125,XGBoost,"VSA,LCD,PLD"
str_m1_o3_o5_f0_pcu.sym.40.out,38.15882110595703,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o10_f0_pcu.sym.252.out,38.79117202758789,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o10_f0_pcu.sym.226.out,38.845821380615234,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o10_f0_pcu.sym.165.out,38.649200439453125,XGBoost,"VSA,LCD,PLD"
mof_4698,38.35643768310547,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o10_f0_pcu.sym.124.out,38.617774963378906,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o5_f0_pcu.sym.20.out,38.944313049316406,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o11_f0_pcu.sym.19.out,38.12579345703125,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o5_f0_pcu.sym.119.out,38.56867218017578,XGBoost,"VSA,LCD,PLD"
str_m2_o3_o5_f0_pcu.sym.168.out,38.492862701416016,XGBoost,"VSA,LCD,PLD"
str_m3_o3_o10_f0_pcu.sym.121.out,38.61418151855469,XGBoost,"VSA,LCD,PLD"
XUTQEI_UM,39.13418960571289,XGBoost,"VSA,LCD,PLD"
HUDWOU_CSD17,38.82079315185547,XGBoost,"VSA,LCD,PLD"
FIHHUB_CoRE,39.4644660949707,XGBoost,"VSA,LCD,PLD"
mof_12418,38.24651463989068,LinearRegression,"VF,PV,LCD"
str_m1_o7_o19_f0_pcu.sym.43.out,38.12957702451928,LinearRegression,"PV,LCD,PLD"
str_m1_o7_o17_f0_pcu.sym.12.out,38.10608701264299,LinearRegression,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.25.out,38.07596452904793,LinearRegression,"PV,LCD,PLD"
str_m1_o3_o19_f0_pcu.sym.38.out,38.02973808305023,LinearRegression,"PV,LCD,PLD"
str_m3_o27_o27_f0_pcu.sym.90.out,38.09928188646505,LinearRegression,"PV,LCD,PLD"
str_m1_o7_o17_f0_pcu.sym.142.out,38.23113273096878,LinearRegression,"PV,LCD,PLD"
str_m1_o7_o17_f0_pcu.sym.25.out,38.05049877050241,LinearRegression,"PV,LCD,PLD"
str_m1_o7_o15_f0_pcu.sym.41.out,38.176226819934236,LinearRegression,"PV,LCD,PLD"
str_m1_o3_o4_f0_pcu.sym.5.out,38.37598792580025,LinearRegression,"PV,LCD,PLD"
mof_9590,38.428053206448666,LinearRegression,"PV,LCD,PLD"
mof_9588,38.27590818752482,LinearRegression,"PV,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.69.out,38.52531729307038,LinearRegression,"PV,LCD,PLD"
str_m1_o3_o15_f0_pcu.sym.16.out,38.956129017417936,LinearRegression,"PV,LCD,PLD"
mof_9030,38.52472128919394,LinearRegression,"PV,LCD,PLD"
str_m2_o9_o28_f0_pcu.sym.51.out,38.262962081392594,LinearRegression,"PV,LCD,PLD"
str_m1_o8_o8_f0_pcu.sym.209.out,38.10035640680965,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o5_f0_nbo.sym.35.out,38.45538933229113,SGDRegressor,"PV,LCD,PLD"
mof_3093,38.26177686776114,SGDRegressor,"PV,LCD,PLD"
str_m1_o7_o24_f0_pcu.sym.120.out,38.905911242859275,SGDRegressor,"PV,LCD,PLD"
str_m1_o6_o27_f0_pcu.sym.76.out,38.4948391020677,SGDRegressor,"PV,LCD,PLD"
str_m1_o26_o26_f0_pcu.sym.104.out,38.59272500524281,SGDRegressor,"PV,LCD,PLD"
str_m1_o8_o26_f0_pcu.sym.134.out,38.23460192591622,SGDRegressor,"PV,LCD,PLD"
str_m1_o8_o8_f0_pcu.sym.274.out,38.80231468342795,SGDRegressor,"PV,LCD,PLD"
str_m1_o8_o26_f0_pcu.sym.144.out,38.165438433293836,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o24_f0_pcu.sym.62.out,38.04291194447015,SGDRegressor,"PV,LCD,PLD"
str_m1_o8_o26_f0_pcu.sym.44.out,38.45401858081739,SGDRegressor,"PV,LCD,PLD"
str_m1_o8_o26_f0_pcu.sym.164.out,38.2637594923473,SGDRegressor,"PV,LCD,PLD"
str_m1_o8_o8_f0_pcu.sym.233.out,38.80578427645373,SGDRegressor,"PV,LCD,PLD"
str_m1_o26_o26_f0_pcu.sym.199.out,38.21311199438095,SGDRegressor,"PV,LCD,PLD"
str_m1_o7_o14_f0_pcu.sym.8.out,38.59313009037004,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.20.out,38.05204054309304,SGDRegressor,"PV,LCD,PLD"
str_m3_o27_o29_f0_pcu.sym.141.out,38.25128194246905,SGDRegressor,"PV,LCD,PLD"
str_m2_o7_o22_f0_nbo.sym.85.out,38.315605449357875,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o24_f0_pcu.sym.13.out,38.612870190016864,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.152.out,38.61651650027672,SGDRegressor,"PV,LCD,PLD"
str_m1_o7_o28_f0_pcu.sym.130.out,39.24248831518696,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o24_f0_nbo.sym.19.out,38.85622941123944,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.36.out,38.670431228088205,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o28_f0_pcu.sym.206.out,38.16570129674267,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o14_f0_nbo.sym.72.out,38.41433601834311,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o22_f0_nbo.sym.62.out,38.633343163312496,SGDRegressor,"PV,LCD,PLD"
str_m3_o7_o24_f0_nbo.sym.70.out,38.41663758184174,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o22_f0_nbo.sym.21.out,38.52717775212916,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.201.out,38.23591217712177,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o4_f0_nbo.sym.5.out,39.27657679713687,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o24_f0_nbo.sym.35.out,38.32122995939932,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o4_f0_nbo.sym.33.out,38.57485131321627,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o4_f0_nbo.sym.10.out,38.70737707118552,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.88.out,38.636985048767784,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o15_f0_nbo.sym.22.out,38.28157746767616,SGDRegressor,"PV,LCD,PLD"
mof_9109,38.368407864339886,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o29_f0_pcu.sym.167.out,38.05119587728292,SGDRegressor,"PV,LCD,PLD"
str_m1_o7_o17_f0_pcu.sym.51.out,38.89401549534232,SGDRegressor,"PV,LCD,PLD"
mof_5100,38.192846167836464,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o15_f0_nbo.sym.6.out,38.96329998850109,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o19_f0_nbo.sym.89.out,38.20754355980314,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o28_f0_pcu.sym.92.out,38.47186220209281,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o9_f0_nbo.sym.27.out,39.23782504668747,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o19_f0_pcu.sym.11.out,38.81502502600391,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o9_f0_nbo.sym.11.out,39.24980694041918,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o9_f0_nbo.sym.190.out,39.01642576720014,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o15_f0_nbo.sym.31.out,38.32140667663339,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o9_f0_nbo.sym.16.out,38.25612228696857,SGDRegressor,"PV,LCD,PLD"
str_m3_o3_o9_f0_nbo.sym.5.out,38.24804514214098,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o4_f0_pcu.sym.20.out,38.39593181584839,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o27_f0_pcu.sym.26.out,38.13100094168034,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o3_f0_pcu.sym.59.out,38.65337177235472,SGDRegressor,"PV,LCD,PLD"
str_m3_o27_o28_f0_pcu.sym.197.out,38.35586981419345,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o3_f0_pcu.sym.30.out,38.255419484070885,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o25_f0_pcu.sym.96.out,38.49203745761798,SGDRegressor,"PV,LCD,PLD"
str_m1_o7_o17_f0_pcu.sym.36.out,38.601965754793,SGDRegressor,"PV,LCD,PLD"
str_m3_o27_o27_f0_pcu.sym.129.out,38.337672758449884,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o29_f0_pcu.sym.137.out,38.70638133408788,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o29_f0_pcu.sym.126.out,38.65815161658604,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.100.out,38.37493754045966,SGDRegressor,"PV,LCD,PLD"
str_m2_o28_o28_f0_pcu.sym.94.out,38.69215395232119,SGDRegressor,"PV,LCD,PLD"
str_m1_o9_o27_f0_pcu.sym.96.out,38.74968013607089,SGDRegressor,"PV,LCD,PLD"
str_m2_o27_o29_f0_pcu.sym.174.out,38.40205198203638,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.3.out,38.105864699885224,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o3_f0_pcu.sym.28.out,38.38467837096094,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o29_f0_pcu.sym.213.out,38.00897453380775,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.27.out,38.630713811292296,SGDRegressor,"PV,LCD,PLD"
str_m2_o3_o29_f0_pcu.sym.111.out,38.00459977470365,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o27_f0_pcu.sym.131.out,38.636752256070075,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o22_f0_pcu.sym.5.out,38.06463466870313,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o15_f0_pcu.sym.43.out,38.62278331294766,SGDRegressor,"PV,LCD,PLD"
str_m2_o28_o28_f0_pcu.sym.136.out,38.00891403353955,SGDRegressor,"PV,LCD,PLD"
str_m3_o28_o28_f0_pcu.sym.217.out,38.97399727697382,SGDRegressor,"PV,LCD,PLD"
mof_9646,38.516471255281374,SGDRegressor,"PV,LCD,PLD"
str_m2_o28_o29_f0_pcu.sym.43.out,38.48069786651577,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o15_f0_pcu.sym.34.out,38.34933571326913,SGDRegressor,"PV,LCD,PLD"
str_m2_o28_o28_f0_pcu.sym.112.out,38.00652189902161,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.18.out,38.227132588162455,SGDRegressor,"PV,LCD,PLD"
mof_9587,38.005237652528585,SGDRegressor,"PV,LCD,PLD"
mof_12841,38.034015779779,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o9_f0_pcu.sym.47.out,38.174355819126994,SGDRegressor,"PV,LCD,PLD"
mof_8895,38.14368121350518,SGDRegressor,"PV,LCD,PLD"
mof_9632,38.505390102823426,SGDRegressor,"PV,LCD,PLD"
mof_12992,38.04766135918439,SGDRegressor,"PV,LCD,PLD"
str_m1_o3_o15_f0_pcu.sym.1.out,38.08801665380524,SGDRegressor,"PV,LCD,PLD"
str_m2_o9_o29_f0_pcu.sym.5.out,38.1602706590387,SGDRegressor,"PV,LCD,PLD"
str_m2_o9_o28_f0_pcu.sym.74.out,38.411004222191174,SGDRegressor,"PV,LCD,PLD"
str_m3_o11_o25_f0_nbo.sym.98.out,38.135005314104525,RandomForest,"Density,GSA,VF,PV"
mof_7696,38.051104034501975,SGDRegressor,"Density,GSA,VF,LCD"
str_m2_o5_o25_f0_nbo.sym.167.out,38.039920634920634,RandomForest,"Density,GSA,VF,LCD"
str_m2_o3_o3_f0_pcu.sym.122.out,38.0142330324812,SGDRegressor,"Density,GSA,PV,LCD"
str_m2_o19_o24_f0_nbo.sym.112.out,38.07705714285715,RandomForest,"Density,GSA,PV,LCD"
str_m1_o19_o23_f0_pcu.sym.159.out,38.02786666666666,RandomForest,"Density,GSA,PV,LCD"
str_m3_o11_o29_f0_nbo.sym.123.out,38.29243469238281,XGBoost,"Density,GSA,PV,PLD"
str_m3_o6_o29_f0_pcu.sym.146.out,38.07525634765625,XGBoost,"Density,GSA,PV,PLD"
mof_6493,38.139557465978974,RandomForest,"Density,VSA,VF,LCD"
str_m3_o19_o29_f0_nbo.sym.57.out,38.18725238095237,RandomForest,"Density,VF,PV,PLD"
str_m3_o19_o29_f0_nbo.sym.12.out,38.009466666666654,RandomForest,"Density,VF,PV,PLD"
str_m3_o19_o29_f0_nbo.sym.30.out,38.158852380952375,RandomForest,"Density,VF,PV,PLD"
str_m1_o19_o29_f0_pcu.sym.109.out,38.04008744588745,RandomForest,"Density,VF,LCD,PLD"
str_m2_o19_o25_f0_nbo.sym.73.out,38.02168253968252,RandomForest,"Density,VF,LCD,PLD"
str_m3_o19_o27_f0_nbo.sym.82.out,38.061150793650796,RandomForest,"Density,VF,LCD,PLD"
mof_7788,38.19725924144399,LinearRegression,"GSA,VSA,VF,PV"
str_m1_o20_o25_f0_pcu.sym.12.out,38.022119149757174,LinearRegression,"GSA,VSA,VF,PV"
mof_7260,38.478683642158295,LinearRegression,"GSA,VSA,VF,PV"
mof_7172,38.41524129898046,LinearRegression,"GSA,VSA,VF,PV"
mof_7349,38.19999052733045,LinearRegression,"GSA,VSA,VF,PV"
str_m3_o6_o11_f0_nbo.sym.108.out,38.02482294559802,SGDRegressor,"GSA,VSA,VF,PV"
str_m3_o6_o11_f0_nbo.sym.56.out,38.0692773725378,SGDRegressor,"GSA,VSA,VF,PV"
str_m3_o11_o20_f0_nbo.sym.122.out,38.04300000000003,RandomForest,"GSA,VSA,VF,LCD"
str_m1_o21_o26_f0_pcu.sym.127.out,38.01860256410254,RandomForest,"GSA,VSA,VF,LCD"
str_m3_o6_o8_f0_pcu.sym.12.out,38.244873046875,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o6_o7_f0_pcu.sym.82.out,38.47243118286133,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o6_o7_f0_pcu.sym.109.out,38.100032806396484,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o7_o8_f0_pcu.sym.50.out,38.00434494018555,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o2_o11_f0_nbo.sym.42.out,38.52372360229492,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o6_o26_f0_pcu.sym.71.out,38.333404541015625,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o3_o19_f0_pcu.sym.181.out,38.18833923339844,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o6_o27_f0_pcu.sym.97.out,38.464839935302734,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o3_o19_f0_pcu.sym.98.out,38.18833923339844,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o26_o27_f0_pcu.sym.174.out,38.015655517578125,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o6_o21_f0_pcu.sym.101.out,38.05653762817383,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o6_o8_f0_pcu.sym.159.out,38.080345153808594,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o25_o27_f0_pcu.sym.12.out,38.140647888183594,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o3_o25_f0_pcu.sym.202.out,38.3602294921875,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o6_o21_f0_pcu.sym.47.out,38.10258865356445,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o8_o29_f0_pcu.sym.107.out,38.273780822753906,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o23_o27_f0_pcu.sym.81.out,38.115055084228516,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o3_o19_f0_pcu.sym.65.out,38.14772415161133,XGBoost,"GSA,VSA,LCD,PLD"
str_m3_o7_o23_f0_pcu.sym.76.out,38.005859375,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o3_o25_f0_pcu.sym.173.out,38.12846755981445,XGBoost,"GSA,VSA,LCD,PLD"
str_m1_o25_o28_f0_pcu.sym.60.out,38.089717864990234,XGBoost,"GSA,VSA,LCD,PLD"
str_m2_o26_o29_f0_pcu.sym.182.out,38.006004333496094,XGBoost,"GSA,VSA,LCD,PLD"
str_m1_o6_o11_f0_pcu.sym.20.out,38.15120228967389,SGDRegressor,"GSA,PV,LCD,PLD"
str_m1_o7_o19_f0_pcu.sym.20.out,38.26196070900419,SGDRegressor,"GSA,PV,LCD,PLD"
str_m1_o7_o11_f0_pcu.sym.5.out,38.128859232617984,SGDRegressor,"GSA,PV,LCD,PLD"
